epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18477.6,0.62326,0.44591,1.11582,0.90339,0.86164,0.90926,0.71582,0.84502,0.56701,1.29423,0.000554206,0.000554206,0.000554206
186,18577.3,0.60644,0.43641,1.11137,0.92947,0.8239,0.91439,0.72355,0.82887,0.56504,1.27888,0.000546122,0.000546122,0.000546122
187,18677.1,0.60498,0.43471,1.11155,0.91629,0.84277,0.91621,0.71756,0.83724,0.52433,1.29593,0.000538072,0.000538072,0.000538072
188,18776.8,0.60218,0.42937,1.10338,0.92152,0.84922,0.92566,0.72956,0.82025,0.51445,1.28271,0.000530054,0.000530054,0.000530054
189,18876.6,0.60193,0.4252,1.11176,0.93722,0.82704,0.91006,0.72064,0.83489,0.54982,1.29998,0.000522071,0.000522071,0.000522071
190,18976.3,0.61175,0.43188,1.11402,0.92888,0.85535,0.92047,0.72003,0.84989,0.54285,1.30776,0.000514122,0.000514122,0.000514122
191,19076,0.60128,0.43145,1.10764,0.90744,0.87107,0.91564,0.71541,0.84629,0.5264,1.29494,0.00050621,0.00050621,0.00050621
192,19175.7,0.5837,0.41605,1.09169,0.91605,0.85849,0.92182,0.72793,0.83404,0.55392,1.30585,0.000498335,0.000498335,0.000498335
193,19275.3,0.59952,0.42914,1.10195,0.89921,0.8522,0.91185,0.72213,0.82936,0.55596,1.30135,0.000490497,0.000490497,0.000490497
194,19374.9,0.57501,0.40855,1.08364,0.88773,0.84906,0.91368,0.72646,0.82889,0.55638,1.30642,0.000482698,0.000482698,0.000482698
195,19474.6,0.58598,0.40506,1.0923,0.89402,0.87538,0.9191,0.72857,0.81875,0.5249,1.29542,0.000474938,0.000474938,0.000474938
196,19574.4,0.57532,0.40646,1.09019,0.9202,0.84277,0.91706,0.72597,0.82414,0.53462,1.30142,0.000467218,0.000467218,0.000467218
197,19674.2,0.57131,0.40041,1.08857,0.92893,0.83648,0.91835,0.71411,0.84712,0.56715,1.31397,0.000459539,0.000459539,0.000459539
198,19774.1,0.5751,0.40737,1.08737,0.88867,0.87857,0.91951,0.72335,0.82783,0.55272,1.29763,0.000451903,0.000451903,0.000451903
199,19873.9,0.58728,0.41419,1.10207,0.94601,0.82075,0.91752,0.72039,0.83567,0.55059,1.30654,0.000444309,0.000444309,0.000444309
200,19973.8,0.57874,0.40764,1.08581,0.91918,0.85832,0.916,0.72514,0.83069,0.55752,1.30694,0.000436758,0.000436758,0.000436758
201,20073.8,0.57445,0.40249,1.09328,0.92818,0.84906,0.92437,0.72508,0.82618,0.51606,1.29608,0.000429252,0.000429252,0.000429252
202,20173.6,0.57707,0.40853,1.08869,0.94727,0.84745,0.92603,0.72047,0.85279,0.52587,1.31698,0.000421792,0.000421792,0.000421792
203,20273.6,0.59139,0.41935,1.08948,0.92996,0.84591,0.91729,0.72972,0.81292,0.54836,1.28219,0.000414377,0.000414377,0.000414377
204,20373.5,0.57922,0.41693,1.08928,0.92468,0.84936,0.91727,0.7326,0.81083,0.53564,1.28667,0.00040701,0.00040701,0.00040701
205,20473.6,0.57404,0.40867,1.08371,0.91978,0.86792,0.92183,0.73581,0.81766,0.52495,1.2883,0.000399689,0.000399689,0.000399689
206,20573.7,0.56179,0.40337,1.07859,0.8986,0.85849,0.91874,0.72769,0.81447,0.54868,1.29156,0.000392418,0.000392418,0.000392418
207,20673.7,0.55756,0.39868,1.07885,0.91408,0.86982,0.91281,0.73172,0.81539,0.56752,1.29332,0.000385196,0.000385196,0.000385196
208,20773.6,0.56139,0.40056,1.08626,0.91035,0.86219,0.91126,0.72759,0.81251,0.56544,1.28616,0.000378023,0.000378023,0.000378023
209,20873.6,0.56878,0.40567,1.08919,0.93104,0.87421,0.90831,0.72704,0.81176,0.54731,1.2774,0.000370902,0.000370902,0.000370902
210,20973.5,0.56942,0.41152,1.09015,0.94678,0.84591,0.9142,0.72714,0.82838,0.53932,1.28949,0.000363832,0.000363832,0.000363832
211,21073.6,0.559,0.39471,1.08575,0.93436,0.85051,0.91247,0.72582,0.82495,0.54494,1.29792,0.000356815,0.000356815,0.000356815
212,21173.8,0.56644,0.3983,1.08998,0.93225,0.86548,0.91819,0.7293,0.824,0.54458,1.30873,0.000349851,0.000349851,0.000349851
213,21273.9,0.56157,0.39097,1.08243,0.91939,0.86074,0.91484,0.72888,0.82954,0.56246,1.30538,0.000342941,0.000342941,0.000342941
214,21374.1,0.56336,0.40297,1.08768,0.92179,0.8522,0.91918,0.73189,0.81466,0.55546,1.2874,0.000336086,0.000336086,0.000336086
215,21474.3,0.56136,0.39756,1.08229,0.92253,0.85849,0.9186,0.73164,0.81151,0.54214,1.28989,0.000329286,0.000329286,0.000329286
216,21574.4,0.56671,0.40452,1.08582,0.93515,0.86163,0.91753,0.72464,0.82315,0.52354,1.30648,0.000322542,0.000322542,0.000322542
217,21674.5,0.55429,0.40377,1.07466,0.9163,0.86792,0.91609,0.72338,0.83184,0.54143,1.30392,0.000315855,0.000315855,0.000315855
218,21774.5,0.55319,0.39002,1.07748,0.91539,0.85059,0.91623,0.728,0.82578,0.56534,1.30455,0.000309226,0.000309226,0.000309226
219,21874.6,0.54522,0.38789,1.07453,0.92129,0.83333,0.91489,0.73069,0.83111,0.57679,1.31868,0.000302655,0.000302655,0.000302655
220,21974.7,0.54349,0.38447,1.07382,0.92715,0.84041,0.91693,0.73097,0.82095,0.54493,1.30369,0.000296144,0.000296144,0.000296144
221,22074.7,0.54865,0.39024,1.07338,0.92926,0.87107,0.92122,0.72705,0.82452,0.52442,1.3112,0.000289692,0.000289692,0.000289692
222,22174.8,0.5527,0.38104,1.07648,0.94028,0.84906,0.92086,0.73742,0.81081,0.52592,1.30506,0.000283301,0.000283301,0.000283301
223,22274.9,0.54037,0.38048,1.06871,0.94376,0.86164,0.92235,0.73648,0.81319,0.52766,1.30696,0.000276971,0.000276971,0.000276971
224,22375.2,0.54213,0.38448,1.07378,0.92634,0.87421,0.91712,0.73889,0.81208,0.55341,1.28862,0.000270703,0.000270703,0.000270703
225,22475.2,0.5381,0.38132,1.06606,0.93876,0.83333,0.9183,0.73745,0.80945,0.56403,1.30297,0.000264497,0.000264497,0.000264497
226,22575,0.53604,0.39491,1.07152,0.91016,0.85535,0.91515,0.73752,0.81835,0.568,1.30582,0.000258355,0.000258355,0.000258355
227,22674.9,0.55404,0.40245,1.08093,0.93291,0.84277,0.91896,0.73503,0.83249,0.56168,1.32086,0.000252277,0.000252277,0.000252277
228,22774.8,0.53633,0.38459,1.06804,0.91445,0.85535,0.90934,0.72768,0.81656,0.55665,1.29387,0.000246264,0.000246264,0.000246264
229,22874.6,0.5209,0.37363,1.05845,0.91834,0.84877,0.90955,0.73365,0.81768,0.56098,1.29208,0.000240316,0.000240316,0.000240316
230,22974.5,0.54787,0.38801,1.07148,0.9228,0.86457,0.91462,0.73058,0.80922,0.53907,1.27997,0.000234433,0.000234433,0.000234433
231,23074.4,0.53078,0.37924,1.0681,0.91752,0.85535,0.90872,0.73122,0.80491,0.54635,1.28191,0.000228618,0.000228618,0.000228618
232,23174.2,0.53554,0.37214,1.06518,0.92414,0.84285,0.91155,0.73135,0.80191,0.56437,1.27773,0.00022287,0.00022287,0.00022287
233,23274,0.52986,0.36928,1.06164,0.92188,0.85351,0.91668,0.73472,0.80075,0.55897,1.28774,0.000217189,0.000217189,0.000217189
