epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,17909.4,0.64303,0.47084,1.13542,0.91929,0.85964,0.91764,0.71602,0.90024,0.58585,1.37738,0.000554206,0.000554206,0.000554206
186,18006.5,0.64314,0.47469,1.14496,0.91606,0.85795,0.91904,0.72094,0.87982,0.58742,1.35797,0.000546122,0.000546122,0.000546122
187,18103.6,0.63867,0.46401,1.13498,0.92082,0.84113,0.91332,0.71648,0.88186,0.58594,1.35699,0.000538072,0.000538072,0.000538072
188,18200.7,0.64458,0.4699,1.1405,0.92709,0.87971,0.92585,0.72133,0.8731,0.55831,1.3463,0.000530054,0.000530054,0.000530054
189,18297.8,0.63693,0.45826,1.14082,0.91659,0.86389,0.92642,0.72098,0.86851,0.55534,1.32356,0.000522071,0.000522071,0.000522071
190,18394.9,0.64384,0.46507,1.14841,0.93873,0.86728,0.93418,0.71864,0.86885,0.5252,1.32277,0.000514122,0.000514122,0.000514122
191,18492,0.62017,0.4542,1.12748,0.90143,0.88365,0.92654,0.72077,0.86552,0.52873,1.32919,0.00050621,0.00050621,0.00050621
192,18589.1,0.62645,0.44615,1.1274,0.9455,0.84591,0.92183,0.71626,0.88263,0.55771,1.35143,0.000498335,0.000498335,0.000498335
193,18686.2,0.63023,0.46124,1.13178,0.93334,0.88053,0.9203,0.72104,0.87443,0.53647,1.34762,0.000490497,0.000490497,0.000490497
194,18783.3,0.6102,0.44366,1.11823,0.94497,0.86397,0.92141,0.71473,0.8883,0.55273,1.35946,0.000482698,0.000482698,0.000482698
195,18880.5,0.62065,0.45088,1.12247,0.91781,0.87421,0.92404,0.71137,0.88526,0.53484,1.36514,0.000474938,0.000474938,0.000474938
196,18977.5,0.61206,0.44502,1.12081,0.91261,0.85383,0.92106,0.71501,0.88021,0.55764,1.36516,0.000467218,0.000467218,0.000467218
197,19074.5,0.61049,0.44099,1.11754,0.91586,0.87107,0.91961,0.71883,0.85942,0.55497,1.33743,0.000459539,0.000459539,0.000459539
198,19171.6,0.60929,0.44278,1.11481,0.91519,0.87421,0.92251,0.72834,0.84898,0.57013,1.33262,0.000451903,0.000451903,0.000451903
199,19268.8,0.61386,0.4399,1.12972,0.9149,0.8805,0.92447,0.7272,0.8538,0.52389,1.32573,0.000444309,0.000444309,0.000444309
200,19365.9,0.61046,0.44046,1.11243,0.90971,0.86164,0.92392,0.72236,0.85438,0.54692,1.32961,0.000436758,0.000436758,0.000436758
201,19463,0.5962,0.43379,1.11419,0.91921,0.8587,0.92452,0.72301,0.86016,0.54891,1.33225,0.000429252,0.000429252,0.000429252
202,19560.2,0.60981,0.43443,1.12624,0.94146,0.85976,0.92197,0.72161,0.84949,0.55753,1.33355,0.000421792,0.000421792,0.000421792
203,19657.2,0.61381,0.43857,1.11057,0.94481,0.83648,0.91793,0.71766,0.87132,0.5447,1.34241,0.000414377,0.000414377,0.000414377
204,19754.3,0.61115,0.43732,1.11496,0.94077,0.85535,0.92236,0.71501,0.86117,0.55056,1.33944,0.00040701,0.00040701,0.00040701
205,19851.4,0.61011,0.44018,1.11702,0.93237,0.86707,0.92391,0.71953,0.8535,0.55221,1.33397,0.000399689,0.000399689,0.000399689
206,19948.5,0.59742,0.42709,1.10719,0.94502,0.8648,0.92599,0.71983,0.86547,0.55456,1.342,0.000392418,0.000392418,0.000392418
207,20045.6,0.61346,0.44012,1.12,0.93302,0.86478,0.92522,0.72191,0.8633,0.56749,1.33543,0.000385196,0.000385196,0.000385196
208,20142.7,0.60196,0.43997,1.11895,0.93298,0.86792,0.92823,0.72239,0.85585,0.54084,1.33287,0.000378023,0.000378023,0.000378023
209,20239.8,0.60829,0.43974,1.12078,0.94841,0.86717,0.9282,0.72161,0.87132,0.54479,1.3518,0.000370902,0.000370902,0.000370902
210,20336.9,0.60242,0.45316,1.11585,0.93247,0.87421,0.92292,0.72152,0.85714,0.53957,1.32672,0.000363832,0.000363832,0.000363832
211,20434.1,0.5873,0.42256,1.10982,0.94701,0.85849,0.92834,0.72292,0.87371,0.53292,1.35647,0.000356815,0.000356815,0.000356815
212,20531.2,0.59708,0.43233,1.11968,0.93581,0.87101,0.92683,0.72141,0.8865,0.52927,1.3602,0.000349851,0.000349851,0.000349851
213,20628.3,0.59641,0.4236,1.1061,0.93368,0.85535,0.91627,0.71596,0.8696,0.54805,1.33927,0.000342941,0.000342941,0.000342941
214,20725.3,0.59659,0.43037,1.11962,0.9379,0.85494,0.91401,0.71851,0.86131,0.56542,1.34063,0.000336086,0.000336086,0.000336086
215,20822.4,0.59216,0.42854,1.10924,0.93784,0.86164,0.91854,0.7149,0.86646,0.55457,1.3485,0.000329286,0.000329286,0.000329286
216,20919.6,0.59407,0.43202,1.11028,0.91923,0.87736,0.92291,0.72142,0.88014,0.55474,1.34813,0.000322542,0.000322542,0.000322542
217,21016.7,0.57382,0.41377,1.0945,0.92806,0.85189,0.91777,0.71833,0.86661,0.56642,1.35346,0.000315855,0.000315855,0.000315855
218,21113.8,0.58149,0.41074,1.10197,0.94717,0.84565,0.9216,0.72687,0.85214,0.56246,1.33254,0.000309226,0.000309226,0.000309226
219,21210.8,0.58109,0.42054,1.10185,0.92235,0.86478,0.92395,0.72314,0.8524,0.54456,1.32946,0.000302655,0.000302655,0.000302655
220,21307.9,0.57601,0.4119,1.09652,0.91518,0.87421,0.91994,0.72462,0.86371,0.54951,1.33693,0.000296144,0.000296144,0.000296144
221,21405.1,0.57855,0.41787,1.09872,0.92262,0.86164,0.91815,0.72223,0.86158,0.54589,1.34049,0.000289692,0.000289692,0.000289692
222,21502.2,0.57695,0.41018,1.10121,0.94626,0.84277,0.9222,0.72342,0.8469,0.55841,1.32981,0.000283301,0.000283301,0.000283301
223,21599.3,0.57655,0.41088,1.1012,0.9503,0.84174,0.92091,0.72276,0.85317,0.55067,1.34514,0.000276971,0.000276971,0.000276971
224,21696.4,0.56888,0.41587,1.0971,0.94155,0.86116,0.91948,0.72085,0.85638,0.56091,1.34844,0.000270703,0.000270703,0.000270703
225,21793.5,0.57832,0.41694,1.10021,0.93487,0.85535,0.91731,0.7152,0.85383,0.54251,1.35048,0.000264497,0.000264497,0.000264497
226,21890.6,0.56922,0.42138,1.10084,0.93281,0.85849,0.92061,0.71703,0.86188,0.54873,1.3643,0.000258355,0.000258355,0.000258355
227,21987.8,0.58907,0.42758,1.10988,0.94739,0.84939,0.92019,0.72334,0.84996,0.54593,1.34282,0.000252277,0.000252277,0.000252277
228,22084.9,0.56848,0.41384,1.09868,0.94757,0.83648,0.91753,0.72143,0.86637,0.56034,1.35806,0.000246264,0.000246264,0.000246264
229,22182.1,0.55392,0.40314,1.08961,0.93407,0.84645,0.91899,0.71921,0.87437,0.56465,1.36337,0.000240316,0.000240316,0.000240316
230,22279.2,0.57548,0.41898,1.10259,0.93684,0.84906,0.91685,0.71969,0.86649,0.57034,1.35354,0.000234433,0.000234433,0.000234433
231,22376.4,0.56185,0.40396,1.09141,0.93104,0.84912,0.91042,0.71721,0.86033,0.56415,1.34671,0.000228618,0.000228618,0.000228618
232,22473.6,0.56469,0.40867,1.08802,0.92853,0.858,0.91296,0.71622,0.8526,0.55042,1.34444,0.00022287,0.00022287,0.00022287
233,22570.7,0.55148,0.39764,1.08414,0.94052,0.84537,0.91566,0.71885,0.85823,0.55626,1.34842,0.000217189,0.000217189,0.000217189
234,22667.9,0.57214,0.41286,1.10063,0.95279,0.82513,0.9171,0.71411,0.86763,0.55841,1.34376,0.000211577,0.000211577,0.000211577
235,22764.9,0.57791,0.4166,1.10294,0.91673,0.86547,0.91924,0.72037,0.85641,0.56655,1.34117,0.000206034,0.000206034,0.000206034
236,22862.1,0.54415,0.38858,1.08851,0.92114,0.8522,0.91501,0.71864,0.85723,0.56213,1.34383,0.000200561,0.000200561,0.000200561
237,22959.2,0.55581,0.39319,1.08636,0.92497,0.84591,0.91537,0.72211,0.86001,0.55285,1.35442,0.000195159,0.000195159,0.000195159
238,23056.5,0.56557,0.4031,1.09844,0.92625,0.82934,0.91269,0.72292,0.86536,0.57104,1.36117,0.000189827,0.000189827,0.000189827
239,23153.6,0.55828,0.41157,1.09447,0.94746,0.82075,0.91508,0.71676,0.86318,0.56631,1.35272,0.000184566,0.000184566,0.000184566
240,23250.7,0.55232,0.40072,1.0809,0.93922,0.82605,0.91487,0.71671,0.86869,0.56683,1.35677,0.000179378,0.000179378,0.000179378
241,23348,0.54972,0.39294,1.08474,0.9664,0.81397,0.91884,0.72122,0.871,0.56512,1.36031,0.000174262,0.000174262,0.000174262
242,23445.2,0.55573,0.4036,1.08185,0.93399,0.84538,0.92169,0.72231,0.86521,0.54827,1.34597,0.00016922,0.00016922,0.00016922
243,23542.4,0.55308,0.40786,1.08506,0.94694,0.84175,0.92223,0.72255,0.8576,0.54061,1.33595,0.000164251,0.000164251,0.000164251
244,23639.5,0.53461,0.38636,1.06949,0.94059,0.84636,0.92059,0.72644,0.86617,0.55869,1.35233,0.000159357,0.000159357,0.000159357
245,23736.7,0.54623,0.39461,1.0758,0.94804,0.84591,0.92279,0.72478,0.86749,0.55449,1.35933,0.000154538,0.000154538,0.000154538
246,23833.8,0.54484,0.38919,1.08246,0.92707,0.8522,0.91879,0.72086,0.86595,0.55861,1.35767,0.000149793,0.000149793,0.000149793
247,23931,0.5547,0.4042,1.08766,0.91935,0.85535,0.91658,0.72032,0.86014,0.55846,1.35536,0.000145125,0.000145125,0.000145125
248,24028.2,0.55999,0.40116,1.09063,0.9369,0.84906,0.92021,0.72338,0.84768,0.55161,1.34468,0.000140533,0.000140533,0.000140533
